Unnamed: 0,Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
15258,Rajshahi,2000,10,34.8,24,85,85,0.5,3.3,7.7,41895,353944.9,693386.6,24.35,88.56,20,2000.1
15259,Rajshahi,2001,10,34,24,184,87,0.7,4.2,7.1,41895,353944.9,693386.6,24.35,88.56,20,2001.1
15260,Rajshahi,2002,10,35,22.3,48,82,0.5,2.4,8.6,41895,353944.9,693386.6,24.35,88.56,20,2002.1
15261,Rajshahi,2003,10,34.4,24,292,88,0.7,5,5,41895,353944.9,693386.6,24.35,88.56,20,2003.1
15262,Rajshahi,2004,10,35,22.2,153,84,0.7,3,7.6,41895,353944.9,693386.6,24.35,88.56,20,2004.1
15263,Rajshahi,2005,10,33.6,23.2,275,87,0.7,4.5,5.1,41895,353944.9,693386.6,24.35,88.56,20,2005.1
15264,Rajshahi,2006,10,36,23.5,36,83,0.5,2.5,6.8,41895,353944.9,693386.6,24.35,88.56,20,2006.1
15265,Rajshahi,2007,10,35.5,23.3,76,84,0.4,3.3,6.8,41895,353944.9,693386.6,24.35,88.56,20,2007.1
15266,Rajshahi,2008,10,34,22.6,121,84,0.6,2.7,7.7,41895,353944.9,693386.6,24.35,88.56,20,2008.1
15267,Rajshahi,2009,10,34.2,22.1,45,81,1.7,2.7,7.1,41895,353944.9,693386.6,24.35,88.56,20,2009.1
15268,Rajshahi,2010,10,35.8,23.4,127,86,2.2,3.4,6.9,41895,353944.9,693386.6,24.35,88.56,20,2010.1
15269,Rajshahi,2011,10,35,23.3,35,82,1.3,1.6,7.5,41895,353944.9,693386.6,24.35,88.56,20,2011.1
15270,Rajshahi,2012,10,36,21.9,102,81,1.6,2.3,7.7,41895,353944.9,693386.6,24.35,88.56,20,2012.1
15271,Rajshahi,2013,10,34.8,23.4,204,87,2.4,4.3,5.2,41895,353944.9,693386.6,24.35,88.56,20,2013.1
15298,Rajshahi,1990,11,32.7,17.7,17,78,1.2,2,7.8,41895,353944.9,693386.6,24.35,88.56,20,1990.11
15299,Rajshahi,1991,11,32,15.2,0,79,0.9,1.2,7.4,41895,353944.9,693386.6,24.35,88.56,20,1991.11
15300,Rajshahi,1992,11,32.8,16.3,5,78,0.9,1.8,7.9,41895,353944.9,693386.6,24.35,88.56,20,1992.11
15301,Rajshahi,1993,11,31,18.1,4,81,0.7,1.1,8.2,41895,353944.9,693386.6,24.35,88.56,20,1993.11
15302,Rajshahi,1994,11,31.5,17.8,22,69,0.4,1.7,6.9,41895,353944.9,693386.6,24.35,88.56,20,1994.11
15303,Rajshahi,1995,11,33,18.1,44,75,0.6,2.5,6.8,41895,353944.9,693386.6,24.35,88.56,20,1995.11
15304,Rajshahi,1996,11,32.6,16.8,0,79,0.6,0.9,9.4,41895,353944.9,693386.6,24.35,88.56,20,1996.11
15305,Rajshahi,1997,11,32.6,18.7,44,81,0.4,2.5,7.3,41895,353944.9,693386.6,24.35,88.56,20,1997.11
15306,Rajshahi,1998,11,31.7,20.3,33,84,0.8,2.4,7.9,41895,353944.9,693386.6,24.35,88.56,20,1998.11
15307,Rajshahi,1999,11,32.5,18.2,1,80,0.4,1.3,8.7,41895,353944.9,693386.6,24.35,88.56,20,1999.11
15308,Rajshahi,2000,11,32,18.3,0,81,0.4,0.6,7.8,41895,353944.9,693386.6,24.35,88.56,20,2000.11
15309,Rajshahi,2001,11,33.2,19.2,1,83,0.6,2,7.5,41895,353944.9,693386.6,24.35,88.56,20,2001.11
15310,Rajshahi,2002,11,31.5,17.8,17,81,0.9,2,8.2,41895,353944.9,693386.6,24.35,88.56,20,2002.11
15311,Rajshahi,2003,11,31.6,17.4,0,80,0.4,0.5,8.8,41895,353944.9,693386.6,24.35,88.56,20,2003.11
15312,Rajshahi,2004,11,30.5,16.3,0,78,0.4,0.5,9.1,41895,353944.9,693386.6,24.35,88.56,20,2004.11
15313,Rajshahi,2005,11,30.8,16.6,0,81,0.5,1,7.6,41895,353944.9,693386.6,24.35,88.56,20,2005.11
15314,Rajshahi,2006,11,31.5,17.8,10,80,0.4,2.5,8.4,41895,353944.9,693386.6,24.35,88.56,20,2006.11
15315,Rajshahi,2007,11,32.5,18.5,1,79,0.6,1.3,8.5,41895,353944.9,693386.6,24.35,88.56,20,2007.11
15316,Rajshahi,2008,11,32,16.5,0,79,0.4,0.9,8.9,41895,353944.9,693386.6,24.35,88.56,20,2008.11
15317,Rajshahi,2009,11,33.8,17.8,0,77,1.7,1.9,6.8,41895,353944.9,693386.6,24.35,88.56,20,2009.11
15318,Rajshahi,2010,11,33,18.4,3,81,1.7,1.3,7.6,41895,353944.9,693386.6,24.35,88.56,20,2010.11
15319,Rajshahi,2011,11,31.2,17,1,81,1.5,0.6,7.1,41895,353944.9,693386.6,24.35,88.56,20,2011.11
15320,Rajshahi,2012,11,31.2,16.4,101,78,1.8,2.1,6.6,41895,353944.9,693386.6,24.35,88.56,20,2012.11
15321,Rajshahi,2013,11,32,16.2,0,77,2.3,0.7,8,41895,353944.9,693386.6,24.35,88.56,20,2013.11
15348,Rajshahi,1990,12,29.2,10.9,0,77,1.1,0.8,7.7,41895,353944.9,693386.6,24.35,88.56,20,1990.12
15349,Rajshahi,1991,12,29,11.7,92,81,1.1,1.6,6.4,41895,353944.9,693386.6,24.35,88.56,20,1991.12
15350,Rajshahi,1992,12,27.9,10.7,0,78,1,0.6,7.4,41895,353944.9,693386.6,24.35,88.56,20,1992.12
15351,Rajshahi,1993,12,29,13.5,0,77,0.9,1.2,7.8,41895,353944.9,693386.6,24.35,88.56,20,1993.12
15352,Rajshahi,1994,12,28.8,11.6,0,69,0.7,0.4,7.5,41895,353944.9,693386.6,24.35,88.56,20,1994.12
15353,Rajshahi,1995,12,28.4,12.5,1,72,0.5,0.8,8.1,41895,353944.9,693386.6,24.35,88.56,20,1995.12
15354,Rajshahi,1996,12,28,12,0,75,0.9,0.9,7.8,41895,353944.9,693386.6,24.35,88.56,20,1996.12
15355,Rajshahi,1997,12,27.5,13.5,22,85,0.7,3,6.2,41895,353944.9,693386.6,24.35,88.56,20,1997.12
15356,Rajshahi,1998,12,29.2,14,0,79,0.9,0.2,8.5,41895,353944.9,693386.6,24.35,88.56,20,1998.12
15357,Rajshahi,1999,12,29.1,14.1,0,78,0.7,0.5,7.9,41895,353944.9,693386.6,24.35,88.56,20,1999.12
15358,Rajshahi,2000,12,27.3,12.7,0,77,0.6,0.7,7.6,41895,353944.9,693386.6,24.35,88.56,20,2000.12
15359,Rajshahi,2001,12,27.5,12.9,0,83,0.8,0.9,7.2,41895,353944.9,693386.6,24.35,88.56,20,2001.12
15360,Rajshahi,2002,12,29.4,12.9,0,82,0.8,1,7.1,41895,353944.9,693386.6,24.35,88.56,20,2002.12
15361,Rajshahi,2003,12,29,13.5,6,79,0.8,1.4,7.5,41895,353944.9,693386.6,24.35,88.56,20,2003.12
15362,Rajshahi,2004,12,29,14.2,0,78,0.7,0.5,7.3,41895,353944.9,693386.6,24.35,88.56,20,2004.12
15363,Rajshahi,2005,12,27.8,13,0,75,0.7,1,8.2,41895,353944.9,693386.6,24.35,88.56,20,2005.12
15364,Rajshahi,2006,12,28.2,12.7,0,79,0.4,0.2,7,41895,353944.9,693386.6,24.35,88.56,20,2006.12
15365,Rajshahi,2007,12,28,11.5,0,78,0.5,0.3,7,41895,353944.9,693386.6,24.35,88.56,20,2007.12
15366,Rajshahi,2008,12,29,15,0,86,0.5,2.4,4.7,41895,353944.9,693386.6,24.35,88.56,20,2008.12
15367,Rajshahi,2009,12,29.2,11.6,0,81,1.7,0.4,5.1,41895,353944.9,693386.6,24.35,88.56,20,2009.12
15368,Rajshahi,2010,12,28,11.9,39,79,1.8,1.4,6.2,41895,353944.9,693386.6,24.35,88.56,20,2010.12
15369,Rajshahi,2011,12,29,12.5,0,83,1.8,1.1,4.8,41895,353944.9,693386.6,24.35,88.56,20,2011.12
15370,Rajshahi,2012,12,27.9,11.8,1,85,1.7,2.2,4.3,41895,353944.9,693386.6,24.35,88.56,20,2012.12
15371,Rajshahi,2013,12,29.3,12.7,0,81,1.8,0.6,4.7,41895,353944.9,693386.6,24.35,88.56,20,2013.12
15405,Rangamati,1990,1,29.4,13.9,0,77,0.5,0.5,7.4,41966,725903.3,508021.9,22.67,92.2,63,1990.01
15406,Rangamati,1991,1,28.7,12.4,50,78,0.5,1.9,6.8,41966,725903.3,508021.9,22.67,92.2,63,1991.01
15407,Rangamati,1992,1,28.5,12.6,0,78,0.5,0.7,6.8,41966,725903.3,508021.9,22.67,92.2,63,1992.01
15408,Rangamati,1993,1,29,11.8,0,76,0.5,0.6,7.4,41966,725903.3,508021.9,22.67,92.2,63,1993.01
15409,Rangamati,1994,1,29.5,13.6,5,70,0.5,0.5,8.2,41966,725903.3,508021.9,22.67,92.2,63,1994.01
15410,Rangamati,1995,1,29.7,11.7,1,68,0.6,1.9,7.9,41966,725903.3,508021.9,22.67,92.2,63,1995.01
15411,Rangamati,1996,1,28,12.5,10,77,0.8,0.8,8.1,41966,725903.3,508021.9,22.67,92.2,63,1996.01
15412,Rangamati,1997,1,27,11.5,1,75,0.5,1.3,8.3,41966,725903.3,508021.9,22.67,92.2,63,1997.01
15413,Rangamati,1998,1,29,13.2,21,81,0.5,2.5,6.6,41966,725903.3,508021.9,22.67,92.2,63,1998.01
15414,Rangamati,1999,1,29.8,13,0,76,0.9,0.6,9.2,41966,725903.3,508021.9,22.67,92.2,63,1999.01
15415,Rangamati,2000,1,28.7,12.6,41,80,0.4,1.2,9,41966,725903.3,508021.9,22.67,92.2,63,2000.01
15416,Rangamati,2001,1,29,11.2,0,76,0.3,0.4,9.5,41966,725903.3,508021.9,22.67,92.2,63,2001.01
15417,Rangamati,2002,1,30.4,13.9,9,85,0.3,1.7,7.5,41966,725903.3,508021.9,22.67,92.2,63,2002.01
15418,Rangamati,2003,1,29.8,12.3,0,83,0.2,1.3,7.5,41966,725903.3,508021.9,22.67,92.2,63,2003.01
15419,Rangamati,2004,1,29.8,13,0,81,0.5,1.7,6.6,41966,725903.3,508021.9,22.67,92.2,63,2004.01
15420,Rangamati,2005,1,31.2,12.9,2,76,0.4,1.5,8.1,41966,725903.3,508021.9,22.67,92.2,63,2005.01
15421,Rangamati,2006,1,28.8,12.9,0,78,0.5,0.6,8.2,41966,725903.3,508021.9,22.67,92.2,63,2006.01
15422,Rangamati,2007,1,29,11.5,0,79,0.3,0.6,6.2,41966,725903.3,508021.9,22.67,92.2,63,2007.01
15423,Rangamati,2008,1,29,13.2,47,82,0.4,1.6,6.7,41966,725903.3,508021.9,22.67,92.2,63,2008.01
15424,Rangamati,2009,1,29.8,12.6,0,75,1.4,0,7.9,41966,725903.3,508021.9,22.67,92.2,63,2009.01
15425,Rangamati,2010,1,31.5,12.5,0,78,1.5,0.5,7.4,41966,725903.3,508021.9,22.67,92.2,63,2010.01
15426,Rangamati,2011,1,29,11.7,1,77,1.6,0.8,7.5,41966,725903.3,508021.9,22.67,92.2,63,2011.01
15427,Rangamati,2012,1,29.2,12.3,0,77,1.8,2,6.3,41966,725903.3,508021.9,22.67,92.2,63,2012.01
15428,Rangamati,2013,1,30,10.4,0,75,1.2,0.4,7.9,41966,725903.3,508021.9,22.67,92.2,63,2013.01
15462,Rangamati,1990,2,30.1,17.1,22,71,0.7,2.5,7.2,41966,725903.3,508021.9,22.67,92.2,63,1990.02
15463,Rangamati,1991,2,33.5,15.3,5,71,0.7,1,8.2,41966,725903.3,508021.9,22.67,92.2,63,1991.02
15464,Rangamati,1992,2,29.5,14.8,93,75,0.8,2.3,6.7,41966,725903.3,508021.9,22.67,92.2,63,1992.02
15465,Rangamati,1993,2,31.4,13.5,151,71,0.8,1.6,7.8,41966,725903.3,508021.9,22.67,92.2,63,1993.02
15466,Rangamati,1994,2,31.4,14,6,65,0.7,0.9,9,41966,725903.3,508021.9,22.67,92.2,63,1994.02
15467,Rangamati,1995,2,32.5,14.4,7,69,0.5,2.1,7,41966,725903.3,508021.9,22.67,92.2,63,1995.02
15468,Rangamati,1996,2,31.5,14.7,17,69,1.1,1.5,9.3,41966,725903.3,508021.9,22.67,92.2,63,1996.02
15469,Rangamati,1997,2,32,13.4,14,70,0.9,1.7,8.6,41966,725903.3,508021.9,22.67,92.2,63,1997.02
15470,Rangamati,1998,2,33.1,14.9,79,75,0.7,2.2,7.7,41966,725903.3,508021.9,22.67,92.2,63,1998.02
15471,Rangamati,1999,2,35.2,15.9,0,67,0.6,1.2,9.9,41966,725903.3,508021.9,22.67,92.2,63,1999.02
15472,Rangamati,2000,2,30.5,14.4,1,73,0.5,2.8,7,41966,725903.3,508021.9,22.67,92.2,63,2000.02
15473,Rangamati,2001,2,32.6,15.1,8,68,0.4,1,8.9,41966,725903.3,508021.9,22.67,92.2,63,2001.02
15474,Rangamati,2002,2,33.3,14.3,0,74,0.4,0.4,10.2,41966,725903.3,508021.9,22.67,92.2,63,2002.02
15475,Rangamati,2003,2,33,15.4,1,73,0.3,1,9.3,41966,725903.3,508021.9,22.67,92.2,63,2003.02
15476,Rangamati,2004,2,33.3,14.1,0,66,0.4,0.5,8.5,41966,725903.3,508021.9,22.67,92.2,63,2004.02
15477,Rangamati,2005,2,33.8,16.7,0,65,0.9,1.3,9.8,41966,725903.3,508021.9,22.67,92.2,63,2005.02
15478,Rangamati,2006,2,34.6,17.1,0,72,0.5,0.5,7.9,41966,725903.3,508021.9,22.67,92.2,63,2006.02
15479,Rangamati,2007,2,30.6,14.7,58,74,0.3,1.7,6.9,41966,725903.3,508021.9,22.67,92.2,63,2007.02
15480,Rangamati,2008,2,30.5,13.2,8,71,0.5,1.3,8.1,41966,725903.3,508021.9,22.67,92.2,63,2008.02
15481,Rangamati,2009,2,34.8,14.5,0,65,1.9,0.5,8.9,41966,725903.3,508021.9,22.67,92.2,63,2009.02
15482,Rangamati,2010,2,32.8,13.6,9,66,1.7,1.4,8,41966,725903.3,508021.9,22.67,92.2,63,2010.02
15483,Rangamati,2011,2,33,14.9,1,69,1.9,1.6,8.2,41966,725903.3,508021.9,22.67,92.2,63,2011.02
15484,Rangamati,2012,2,35,13.7,0,63,2.1,0.3,8.7,41966,725903.3,508021.9,22.67,92.2,63,2012.02
15485,Rangamati,2013,2,35,14.6,2,63,1.7,1.4,8.3,41966,725903.3,508021.9,22.67,92.2,63,2013.02
15519,Rangamati,1990,3,35.1,18.1,108,73,0.9,3.5,6.7,41966,725903.3,508021.9,22.67,92.2,63,1990.03
15520,Rangamati,1991,3,35.6,20.5,16,68,0.8,1.4,8.8,41966,725903.3,508021.9,22.67,92.2,63,1991.03
15521,Rangamati,1992,3,34.2,21.1,4,74,1.1,2.1,8,41966,725903.3,508021.9,22.67,92.2,63,1992.03
15522,Rangamati,1993,3,33.2,15.5,201,68,1.3,2.1,7.8,41966,725903.3,508021.9,22.67,92.2,63,1993.03
15523,Rangamati,1994,3,36.6,19.4,329,72,1.7,2.8,7.6,41966,725903.3,508021.9,22.67,92.2,63,1994.03
15524,Rangamati,1995,3,37.6,18.3,27,68,1,1.5,8.7,41966,725903.3,508021.9,22.67,92.2,63,1995.03
15525,Rangamati,1996,3,36,20.5,25,72,1.8,3,8.1,41966,725903.3,508021.9,22.67,92.2,63,1996.03
15526,Rangamati,1997,3,35.2,19.1,251,75,1,2.7,7.7,41966,725903.3,508021.9,22.67,92.2,63,1997.03
15527,Rangamati,1998,3,33.9,17.8,137,70,1,2.9,8.9,41966,725903.3,508021.9,22.67,92.2,63,1998.03
15528,Rangamati,1999,3,37,20.3,3,66,1.4,1.7,9.1,41966,725903.3,508021.9,22.67,92.2,63,1999.03
15529,Rangamati,2000,3,34.3,19.3,112,74,1,2.8,7.1,41966,725903.3,508021.9,22.67,92.2,63,2000.03
15530,Rangamati,2001,3,36.2,18.4,1,63,0.6,1.1,9,41966,725903.3,508021.9,22.67,92.2,63,2001.03
15531,Rangamati,2002,3,37.2,18.2,42,64,0.6,1.5,9.4,41966,725903.3,508021.9,22.67,92.2,63,2002.03
15532,Rangamati,2003,3,35.5,17.7,36,67,0.6,2,8,41966,725903.3,508021.9,22.67,92.2,63,2003.03
15533,Rangamati,2004,3,35.5,20.3,8,70,1,2,7.8,41966,725903.3,508021.9,22.67,92.2,63,2004.03
15534,Rangamati,2005,3,35.3,20.8,74,71,1.2,2.9,7.1,41966,725903.3,508021.9,22.67,92.2,63,2005.03
15535,Rangamati,2006,3,37.3,19.9,0,57,0.1,1.6,7.9,41966,725903.3,508021.9,22.67,92.2,63,2006.03
15536,Rangamati,2007,3,36.3,17.1,32,61,0.4,0.8,8.9,41966,725903.3,508021.9,22.67,92.2,63,2007.03
15537,Rangamati,2008,3,35.4,20.5,5,73,0.6,2.6,7,41966,725903.3,508021.9,22.67,92.2,63,2008.03
15538,Rangamati,2009,3,36.7,19.7,1,63,2.1,1.9,6.2,41966,725903.3,508021.9,22.67,92.2,63,2009.03
15539,Rangamati,2010,3,38.4,20.6,121,64,2.7,1.7,7.7,41966,725903.3,508021.9,22.67,92.2,63,2010.03
15540,Rangamati,2011,3,35,18.5,49,66,2.7,1.8,8.4,41966,725903.3,508021.9,22.67,92.2,63,2011.03
15541,Rangamati,2012,3,37,19.6,91,68,2.4,1.6,8.1,41966,725903.3,508021.9,22.67,92.2,63,2012.03
15542,Rangamati,2013,3,37,18.9,2,64,1.7,1.9,8.2,41966,725903.3,508021.9,22.67,92.2,63,2013.03
15576,Rangamati,1990,4,34.6,21.6,269,76,1.5,2.9,7.7,41966,725903.3,508021.9,22.67,92.2,63,1990.04
15577,Rangamati,1991,4,36.5,22.7,137,74,1.6,3.2,7.4,41966,725903.3,508021.9,22.67,92.2,63,1991.04
15578,Rangamati,1992,4,38.4,23.4,31,72,1.5,2.1,8.1,41966,725903.3,508021.9,22.67,92.2,63,1992.04
15579,Rangamati,1993,4,35.5,19.8,138,74,0.8,2.5,8.4,41966,725903.3,508021.9,22.67,92.2,63,1993.04
15580,Rangamati,1994,4,38.4,22,207,72,0.7,2.9,7.5,41966,725903.3,508021.9,22.67,92.2,63,1994.04
15581,Rangamati,1995,4,39,23.6,44,66,1.3,2.5,8.7,41966,725903.3,508021.9,22.67,92.2,63,1995.04
15582,Rangamati,1996,4,35.2,22.7,77,76,1.1,2.9,8.1,41966,725903.3,508021.9,22.67,92.2,63,1996.04
15583,Rangamati,1997,4,35.4,20.2,33,77,0.7,3.5,7.1,41966,725903.3,508021.9,22.67,92.2,63,1997.04
15584,Rangamati,1998,4,34.7,22.1,157,77,0.7,3.4,8.2,41966,725903.3,508021.9,22.67,92.2,63,1998.04
15585,Rangamati,1999,4,38.2,24.7,0,70,1.8,3.1,9,41966,725903.3,508021.9,22.67,92.2,63,1999.04
15586,Rangamati,2000,4,35.2,22.4,210,76,1.5,3.1,8.2,41966,725903.3,508021.9,22.67,92.2,63,2000.04
15587,Rangamati,2001,4,38.8,23.3,34,64,1.3,2.6,8.1,41966,725903.3,508021.9,22.67,92.2,63,2001.04
15588,Rangamati,2002,4,35.7,22.3,66,79,0.8,2.5,7.9,41966,725903.3,508021.9,22.67,92.2,63,2002.04
15589,Rangamati,2003,4,37.3,23.1,82,72,0.9,2.3,9,41966,725903.3,508021.9,22.67,92.2,63,2003.04
15590,Rangamati,2004,4,36.6,22.4,170,77,1.2,3.8,6.3,41966,725903.3,508021.9,22.67,92.2,63,2004.04
15591,Rangamati,2005,4,37,22.9,199,73,0.8,2.6,8.3,41966,725903.3,508021.9,22.67,92.2,63,2005.04
15592,Rangamati,2006,4,38.8,23.6,36,68,0,2.5,8.4,41966,725903.3,508021.9,22.67,92.2,63,2006.04
15593,Rangamati,2007,4,36,22.2,168,76,0.8,3,7.9,41966,725903.3,508021.9,22.67,92.2,63,2007.04
15594,Rangamati,2008,4,40.2,22.7,0,66,1,2.2,8.8,41966,725903.3,508021.9,22.67,92.2,63,2008.04
15595,Rangamati,2009,4,39,24.2,61,72,4,2.3,8.2,41966,725903.3,508021.9,22.67,92.2,63,2009.04
15596,Rangamati,2010,4,39.4,24.8,112,74,3.1,2.8,8,41966,725903.3,508021.9,22.67,92.2,63,2010.04
15597,Rangamati,2011,4,36.7,22.2,78,73,2.3,3,7.2,41966,725903.3,508021.9,22.67,92.2,63,2011.04
15598,Rangamati,2012,4,38.5,22.3,284,77,2.4,3.5,6.9,41966,725903.3,508021.9,22.67,92.2,63,2012.04
15599,Rangamati,2013,4,37.5,22.7,83,69,2.3,2.6,8.4,41966,725903.3,508021.9,22.67,92.2,63,2013.04
15633,Rangamati,1990,5,35.5,24.1,164,80,0.7,4.5,6.3,41966,725903.3,508021.9,22.67,92.2,63,1990.05
15634,Rangamati,1991,5,34.4,22.6,526,79,1.6,5.2,5.1,41966,725903.3,508021.9,22.67,92.2,63,1991.05
15635,Rangamati,1992,5,37.6,23.4,137,73,1.2,3.6,6.8,41966,725903.3,508021.9,22.67,92.2,63,1992.05
15636,Rangamati,1993,5,35.6,22.2,475,80,1.1,4.8,5.9,41966,725903.3,508021.9,22.67,92.2,63,1993.05
15637,Rangamati,1994,5,35.8,24.5,96,77,1.1,4.3,7.9,41966,725903.3,508021.9,22.67,92.2,63,1994.05
15638,Rangamati,1995,5,40.5,25.9,490,73,1.8,4.7,6.9,41966,725903.3,508021.9,22.67,92.2,63,1995.05
15639,Rangamati,1996,5,36,24.1,440,80,1.5,4.7,7.5,41966,725903.3,508021.9,22.67,92.2,63,1996.05
15640,Rangamati,1997,5,37,23.8,209,79,1.5,4.1,7.7,41966,725903.3,508021.9,22.67,92.2,63,1997.05
15641,Rangamati,1998,5,37.4,24.1,658,81,0.9,4.9,6.1,41966,725903.3,508021.9,22.67,92.2,63,1998.05
15642,Rangamati,1999,5,38,24.6,379,82,1.6,5.8,5.3,41966,725903.3,508021.9,22.67,92.2,63,1999.05
15643,Rangamati,2000,5,37.2,23.3,498,84,1.2,5.5,4.4,41966,725903.3,508021.9,22.67,92.2,63,2000.05
15644,Rangamati,2001,5,36,23.6,282,80,0.7,4.2,5.9,41966,725903.3,508021.9,22.67,92.2,63,2001.05
15645,Rangamati,2002,5,35.8,23.1,548,83,0.9,4.9,5.8,41966,725903.3,508021.9,22.67,92.2,63,2002.05
15646,Rangamati,2003,5,37.3,24,273,79,0.6,4,6,41966,725903.3,508021.9,22.67,92.2,63,2003.05
15647,Rangamati,2004,5,38,25.5,116,75,0.6,3.5,6.7,41966,725903.3,508021.9,22.67,92.2,63,2004.05
15648,Rangamati,2005,5,35.5,23.1,238,79,0.9,3.2,6.1,41966,725903.3,508021.9,22.67,92.2,63,2005.05
15649,Rangamati,2006,5,36.8,23.7,701,79,0.9,4.8,6.5,41966,725903.3,508021.9,22.67,92.2,63,2006.05
15650,Rangamati,2007,5,37.8,24.5,280,82,0.7,4.7,6.8,41966,725903.3,508021.9,22.67,92.2,63,2007.05
15651,Rangamati,2008,5,38.7,24.3,188,73,0.8,4.1,7,41966,725903.3,508021.9,22.67,92.2,63,2008.05
15652,Rangamati,2009,5,37,24.1,264,76,3.1,3.7,7.6,41966,725903.3,508021.9,22.67,92.2,63,2009.05
15653,Rangamati,2010,5,37,24.5,424,80,2.6,4.5,6.3,41966,725903.3,508021.9,22.67,92.2,63,2010.05
15654,Rangamati,2011,5,36.5,23.9,169,79,2.4,4.6,6.1,41966,725903.3,508021.9,22.67,92.2,63,2011.05
15655,Rangamati,2012,5,36.5,23.9,187,77,1.7,4,7,41966,725903.3,508021.9,22.67,92.2,63,2012.05
15656,Rangamati,2013,5,35.5,23.7,435,80,2.1,5.9,3.8,41966,725903.3,508021.9,22.67,92.2,63,2013.05
15690,Rangamati,1990,6,34.4,24.9,374,83,1.1,5.7,4.6,41966,725903.3,508021.9,22.67,92.2,63,1990.06
15691,Rangamati,1991,6,34.5,24.9,615,85,1,6.2,3,41966,725903.3,508021.9,22.67,92.2,63,1991.06
15692,Rangamati,1992,6,36.9,25.1,428,82,0.8,4.7,6,41966,725903.3,508021.9,22.67,92.2,63,1992.06
15693,Rangamati,1993,6,34,24.3,784,84,1.2,6,4.2,41966,725903.3,508021.9,22.67,92.2,63,1993.06
15694,Rangamati,1994,6,35.4,25.1,264,82,0.8,6.1,3.2,41966,725903.3,508021.9,22.67,92.2,63,1994.06
15695,Rangamati,1995,6,35,25.5,339,81,1.2,6.2,4.4,41966,725903.3,508021.9,22.67,92.2,63,1995.06
15696,Rangamati,1996,6,35.2,24.3,454,84,1.3,5.6,5.9,41966,725903.3,508021.9,22.67,92.2,63,1996.06
15697,Rangamati,1997,6,34.7,23.7,508,84,1,6,4.4,41966,725903.3,508021.9,22.67,92.2,63,1997.06
15698,Rangamati,1998,6,35.2,25.7,294,84,1.2,5.8,5.5,41966,725903.3,508021.9,22.67,92.2,63,1998.06
15699,Rangamati,1999,6,36,24.7,840,88,1.5,6.6,3.8,41966,725903.3,508021.9,22.67,92.2,63,1999.06
15700,Rangamati,2000,6,35.5,24.7,565,87,1,6,4.6,41966,725903.3,508021.9,22.67,92.2,63,2000.06
15701,Rangamati,2001,6,34.7,24.7,569,85,1.1,6.1,3.8,41966,725903.3,508021.9,22.67,92.2,63,2001.06
15702,Rangamati,2002,6,36.7,24.8,262,84,0.6,5.2,4.1,41966,725903.3,508021.9,22.67,92.2,63,2002.06
15703,Rangamati,2003,6,37.2,24.4,1086,87,0.8,6.1,2.6,41966,725903.3,508021.9,22.67,92.2,63,2003.06
15704,Rangamati,2004,6,36.2,25,841,84,0.8,6,4,41966,725903.3,508021.9,22.67,92.2,63,2004.06
15705,Rangamati,2005,6,36.4,25.8,185,81,0.9,4.7,4.2,41966,725903.3,508021.9,22.67,92.2,63,2005.06
15706,Rangamati,2006,6,35.5,25.1,313,85,0.6,5.7,4.9,41966,725903.3,508021.9,22.67,92.2,63,2006.06
15707,Rangamati,2007,6,36.2,24.8,591,86,0.8,6.1,5.1,41966,725903.3,508021.9,22.67,92.2,63,2007.06
15708,Rangamati,2008,6,39.8,25,262,83,0.7,5.8,4.3,41966,725903.3,508021.9,22.67,92.2,63,2008.06
15709,Rangamati,2009,6,36.5,25,295,82,3.2,5.1,5.6,41966,725903.3,508021.9,22.67,92.2,63,2009.06
15710,Rangamati,2010,6,34.4,24.9,653,86,2.2,5.7,4.1,41966,725903.3,508021.9,22.67,92.2,63,2010.06
15711,Rangamati,2011,6,36.2,24.7,516,84,2.2,5.7,4.1,41966,725903.3,508021.9,22.67,92.2,63,2011.06
15712,Rangamati,2012,6,35.3,25,834,85,2,5.8,4,41966,725903.3,508021.9,22.67,92.2,63,2012.06
15713,Rangamati,2013,6,36,25.4,280,83,1.6,5.5,5.3,41966,725903.3,508021.9,22.67,92.2,63,2013.06
15747,Rangamati,1990,7,33.5,24.4,645,87,1.2,6.4,2.3,41966,725903.3,508021.9,22.67,92.2,63,1990.07
15748,Rangamati,1991,7,35,25,462,85,1.1,6.1,3.4,41966,725903.3,508021.9,22.67,92.2,63,1991.07
15749,Rangamati,1992,7,34.9,24.2,341,84,1,6.2,3,41966,725903.3,508021.9,22.67,92.2,63,1992.07
15750,Rangamati,1993,7,34.8,23.2,980,84,1.2,6.2,4.1,41966,725903.3,508021.9,22.67,92.2,63,1993.07
15751,Rangamati,1994,7,34.2,24.7,457,81,0.8,6.1,4.3,41966,725903.3,508021.9,22.67,92.2,63,1994.07
15752,Rangamati,1995,7,34.2,24.7,607,82,0.9,6.3,4,41966,725903.3,508021.9,22.67,92.2,63,1995.07
15753,Rangamati,1996,7,34.7,24.9,509,86,1,6.5,4,41966,725903.3,508021.9,22.67,92.2,63,1996.07
